Challenge;Predicate;Expression;Popularity
dkZH6HJNQNLLDX6Aj;inv7;all u:User| u not in u.suggested all u1,u2,u3:User| u3 in u1.suggested implies u2 in u1.follows and u3 in u1.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u3:User | some u2:User | u2!=u1 and u1!=u3 and u1->u2 in follows and u2->u3 in follows and u1->u3 not in follows => u1->u3 in suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all x, y: User | x->y in suggested iff ((some u: User | u->x in follows && u->y in follows) && x!=y && x->y not in follows);1
dkZH6HJNQNLLDX6Aj;inv7;all u, u1, u2 : User, us : u.suggested | us not in u.follows and u1 in u.follows and u2 in u1.follows and not u2 in u.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2, u3 : User | u3 not in u1.follows and u2 != u1 and u3 != u1 and u2 != u3 and u3 in u2.follows and u2 in u1.follows <=> u3 in u1.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all disj u,uu: User-Influencer| u in uu.follows.follows and u not in uu.follows and u not in Influencer => u in uu.suggested all u:User | u not in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2 : User | u1.suggested = u1.follows.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | all s: u.suggested | some f: u.follows | s != u and s in f.follows and s not in u.follows all u : User | u.suggested = u.follows.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | u.suggested in u.follows.(follows - iden);1
dkZH6HJNQNLLDX6Aj;inv7;all x,x1:User | x1 in x.suggested implies some x2:User | x1 != x and x2 != x1 and x1 in x2.follows and x2 in x1.follows all x,x1:User | x in x1.suggested implies x not in x1.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User - Influencer | (all s: u.suggested - Influencer| (s not in u.follows) and (some f: u.follows - Influencer| s in f.follows ));1
dkZH6HJNQNLLDX6Aj;inv7;all user : User | user not in user.suggested all user1, user2 : User | user2 in user1.follows implies user2 not in user1.suggested all user1, user2, user3 : User | user3 in user1.suggested implies ((user3 in user2.follows) and (user2 in user1.follows));1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u2 : User | u2 in u1.suggested implies (u2 not in u1.follows and u1 != u2 and (all u3 : User | u3 in u2.follows and u1 in follows.u3));1
dkZH6HJNQNLLDX6Aj;inv7;all u1 : User| all u2 : User - u1| u1.follows not in u2.follows implies (u1.follows - u2.follows) in u1.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u:User | all s: u.suggested | s in u.follows.follows and s!=u all u,s:User | s not in u.follows and s in u.suggested implies s in u.follows.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all x, y: User | x -> y in suggested iff (all z: User | x -> z in follows and z -> x in follows and z -> y in follows and not x -> y in follows);1
dkZH6HJNQNLLDX6Aj;inv7;all disj u,uu: User| u in uu.follows.follows and u not in uu.follows and u not in Influencer => u in uu.suggested all u:User | u not in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all x,y : User | y in x.suggested implies x.follows in follows.y and y not in x.follows and x != y;1
dkZH6HJNQNLLDX6Aj;inv7;no follows & iden all u1 : User, u2 : u1.follows, u3 : u2.follows | (u3 != u1 and u3 not in u1.follows) iff u3 in u1.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u:User | u->u not in suggested all u1, u2, u3: User | u1->u2 in follows and u2->u3 in follows and u1->u3 not in follows => u1->u3 in suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all s, u : User | u->s in suggested => (some f : User | u->f in follows);1
dkZH6HJNQNLLDX6Aj;inv7;all u: User | all f : u - u.follows | f in u.suggested implies f in u.follows.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | all s : u.suggested | s in u.follows.follows-u.follows;2
dkZH6HJNQNLLDX6Aj;inv7;all u : User | all resto : User - u | resto in u.suggested implies (resto not in u.follows and resto in u.^follows.follows);1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u2 : User | u1 in follows.u2 && follows.u2 not in u1.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u,y: User | y in u.suggested implies (u != y and ( y not in u.follows) and (some z : User | (y in z.follows) and (z in u.follows)));1
dkZH6HJNQNLLDX6Aj;inv7;all u : User| all y : User-u | y in u.suggested iff (some follows.y & u.follows) and (no y & u.follows);1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2 : User | some u3 : User | u2 in u1.suggested implies ((u2 not in u1.follows) and (u3 in u1.follows) implies (u2 in u3.follows));1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | u not in u.follows + u.suggested all x : User | all u : x.suggested | u in x.follows.follows and u not in x.follows + x;1
dkZH6HJNQNLLDX6Aj;inv7;all u1 : User| all u2 : User| u1.follows not in u2.follows implies (u1.follows - u2.follows) in u2.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User, sugg : u.follows.follows, foll : u.follows | foll not in sugg && u not in u.suggested && sugg in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u, y : User | y in u.suggested iff (some follows.y & u.follows) and (no y & u.follows);1
dkZH6HJNQNLLDX6Aj;inv7;all u1 : User , u2 : User-u1 , u3 : User-(u1+u2) | u2 in u1.follows and u3 in u2.follows and u3 not in u1.follows implies u3 in u1.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u, v : User | u->v in suggested and u!=v implies ( some z : User | z->v in follows and u->z in follows and u->v not in follows);1
dkZH6HJNQNLLDX6Aj;inv7;all disj x,y:User | y in x.follows implies some z:User| z!=x and z!=y and z in y.follows implies z in x.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all disj u, u2, u3 : User | u3 in u2.follows and u in u2.follows and u3 not in u.follows => u3 in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u2,u3 : User | u1!=u2 and u2!=u3 and u1!=u3 and u1 in u2.follows and u2 in u3.follows and u1 in u3.suggested implies u1 not in u3.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u: User | all f: u.follows | f != u and (f not in u.follows implies f in u.suggested) all u: User | u not in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all x,y: User | y in x.suggested implies (y in x.^(follows.follows)-x and y not in x.follows);1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u2,u3 : User | u1 in u2.follows and u2 in u3.follows and u3 not in u1.follows implies u3 in u1.suggested;2
dkZH6HJNQNLLDX6Aj;inv7;all u : User | suggested = u -> ((u.follows).follows - (u.follows - follows.u));1
dkZH6HJNQNLLDX6Aj;inv7;all s, u : User | ((u->s not in follows) and (some f : User | u->f in follows and f->s in follows)) => (u->s in suggested) all s, u : User | u->s in suggested => u != s;1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u2,u3 : User | u1!=u2 and u1!=u3 and u2!=u3 and u2 in u1.follows and u3 in u2.follows and u3 not in u1.follows implies u3 in u1.suggested;2
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2, u3:User | u1->u3 in suggested iff u1->u2 in follows and u2->u3 in follows and u1->u3 not in follows all u:User | u->u not in suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2 : User | u2 in u1.follows => u2.follows in u1.follows.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2 : User | u2 in u1.suggested => u2 in u1.follows.follows and u2 not in u1.follows and u1 not in u1.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2 : User | (u1 not in follows.u2 and u2 in u1.^follows) implies u2 in u1.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u, i : User | i in u.suggested and i not in u.follows implies some o : User | o in u.follows and i in o.follows and i!=o and u!=i and u!=o;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2 : User | u2 != u1 and u2 in u1.follows => u2.follows in u1.follows.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all disj u,u2 : User | u2 in u.follows.follows and u2 not in u.follows and u2 not in Influencer => u2 in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u2:User | u1->u2 in follows => u1!=u2 all u1, u2, u3:User | u2!=u1 and u1!=u3 and u1->u3 in suggested => u1->u2 in follows and u2->u3 in follows and u1->u3 not in follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u2,u3:User| u3!=u1 and u3!=u2 and u3 in u2.follows and u2 in u1.follows and u3 not in u1.follows implies u3 in u1.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2, u3 : User | u3 in u1.suggested <=> u3 not in u1.follows and u1!=u2 and u2!=u3 and u2 in u1.follows and u2 in u3.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all disj e,s,o: User | (e in s && s in o && e not in o) => o in e.suggested;2
dkZH6HJNQNLLDX6Aj;inv7;all disj u1,u2: User | u2 in u1.follows.follows && u2 not in u1.follows => u1.suggested = u2 - u1;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | suggested = ((u.follows).follows - (follows.u + u)) -> u;1
dkZH6HJNQNLLDX6Aj;inv7;all disj x, y : User | x->y in suggested iff x->y not in follows and y in x.follows.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u2 : User | u1 in u2.suggested implies u2 not in u1.follows and u2 != u1 and u2 in u1.follows.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2, u3 : User | (u2 not in u1.follows and u3 in u1.follows and u2 in u3.follows) implies u2 in u1.suggested all u : User | u not in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all x,x1:User | x1 in x.suggested implies x in x1.follows and x!=x1 and x1 not in x.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all disj x, y, z: User | x->y in follows and y->z in follows and x->z not in follows implies x->z in suggested all disj x, z : User |some y: User | x->z in suggested implies x->z not in follows and x->y in follows and y->z in follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2 , u3 : User | u3 in u1.follows and u3 in follows.u2 and u1 not in u2.follows implies u2 in u1.suggested all u : User | u not in u.suggested all u1 , u2 : User | u2 in u1.follows implies u2 not in u1.suggested all u : User | #(u.follows)=0 implies #(u.suggested) =0;1
dkZH6HJNQNLLDX6Aj;inv7;all u1: User, u2: User, u3: User | u2 != u1 and u2 != u3 and u1 != u3 and u2 in u1.follows and u3 in u2.follows and u3 not in u1.follows implies u3 in u1.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u: User - Influencer| u.suggested in u.follows.follows => u.suggested not in u.follows all i: Influencer| no i.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u:User| u not in u.suggested all u1,u2:User| u2 in u1.follows implies u2 not in u1.suggested all u1,u2:User| (u2 in u1.follows.follows and u2 not in u1.follows) implies (u2 in u1.suggested);1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2, u3 : User | u3 in u1.suggested => u2 in u1.follows and u3 in u2.follows and not u3 in u1.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | all u2 : User | (u2 in u.follows.follows && u2 != u && u2 not in u.follows) => u2 in u.suggested all u : User | u not in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | all s : User | s in u.suggested implies (one u2 : User | u2 in u.follows and s in u2.follows and s not in u.follows );1
dkZH6HJNQNLLDX6Aj;inv7;all u: User | suggested.u in follows.follows.u;1
dkZH6HJNQNLLDX6Aj;inv7;all disj u1,u2 : User | u1 in u2.suggested implies (some u3 : User | u3 in u2.follows && u1 in u3.follows) && u1 not in u2.follows;1
dkZH6HJNQNLLDX6Aj;inv7;(all x : User | suggested.x in follows.follows.x) && (no x : User | suggested.x in follows.x);1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | u.suggested in u.*follows-u and u.suggested not in u.follows+u;1
dkZH6HJNQNLLDX6Aj;inv7;all x, y: User | x -> y in suggested iff (all z: User | z -> x in follows and z -> y in follows);1
dkZH6HJNQNLLDX6Aj;inv7;all u,s : User| (s in u.suggested) implies (u not in follows.s) and s in u.follows.follows and s!=u;1
dkZH6HJNQNLLDX6Aj;inv7;all x0,x1,x2:User | x2 in x1.follows and x1 in x0.follows and x2 not in x0.follows and x0!=x1 and x1!=x2 and x0!=x2 implies x2 in x0.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1: User, u2: User | u2->u1 in suggested implies u1->u2 in follows and u2->u1 not in follows;1
dkZH6HJNQNLLDX6Aj;inv7;all x: User | x.suggested in x.^follows.follows - x;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2 : User | u1 -> u2 in suggested implies (some u3 : User | u3 -> u2 in follows and u1 -> u2 not in follows and u1 != u2);1
dkZH6HJNQNLLDX6Aj;inv7;all x,y : User | y in x.suggested implies x != y and (x not in follows.y) and some z : User | y in z.follows and x in follows.z and z != x;2
dkZH6HJNQNLLDX6Aj;inv7;all u, s : User | some f : User | u -> f in follows && f -> s in follows && u -> s not in follows => u -> s in suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u: User - Influencer| u.suggested in u.follows.follows - u => u.suggested not in u.follows all i: Influencer| no i.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u: User | all f: u.follows | f in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | all s: u.suggested | all f: u.follows | s in f.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u2 : User+Influencer | u2 in u1.suggested implies (u2 in u1.follows.follows and u2 not in u1.follows and u1 != u2);1
dkZH6HJNQNLLDX6Aj;inv7;all u,s : User | u != s => (s in u.suggested iff (s in u.follows.follows - u.follows));1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | all s: u.suggested | some f: u.follows | s in f.follows - u and s not in u.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u, f, s: User - Influencer | (f in u.follows and s in f.follows and s not in u.follows) implies s in u.suggested;2
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2, u3: User | (u1 != u2 and u2 != u3 and u1!=u3 and u3 in u2.suggested and u3 in u1.follows) implies (u1 in u2.follows and u3 not in u2.follows);1
dkZH6HJNQNLLDX6Aj;inv7;all u,s:User | (s in u.suggested implies s in u.follows.follows) and s not in u.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User, us : u.suggested| some u1 : User | us not in u.follows and u1 in u.follows and us in u1.follows and not us in u.follows and us != u;1
dkZH6HJNQNLLDX6Aj;inv7;all u1: User, u2: User, u3 : User | u2 != u1 and u2 != u3 and u2 in u1.suggested and u2 in u3.follows implies u3 in u1.follows and u2 not in u1.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User, us : u.suggested| all u1 : User | us not in u.follows and u1 in u.follows and us in u1.follows and not us in u.follows and us != u;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2 : User | some u3 : User | u2 in u1.suggested implies u2 in u3.follows and u3 in u1.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u,x: User | ( some y : User | u->y in follows and x->y in follows and x->u not in follows and u!=x) iff u->x in suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u2 : User | u1 in u2.suggested && u1 != u2 implies (some u3 : User | u3 in u2.follows && u1 in u3.follows);1
dkZH6HJNQNLLDX6Aj;inv7;all disj u1,u2: User | u2 in u1.follows && u2.follows != u1.follows => u2.follows in u1.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u,u2,u3:User | u2 in u.follows and u3 in u2.follows and u3 not in u.follows and u != u2 and u != u3 implies u3 in u.suggested all u:User | u not in u.suggested all u,u2:User | u2 in u.follows implies u2 not in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | u.suggested in ((u.follows).follows) and no u.suggested&u and no u.suggested&(u.follows);1
dkZH6HJNQNLLDX6Aj;inv7;all u:User | some f:User-u | u.suggested = u.follows.follows - u.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | all u_followed : follows.u | all sugg : follows.u_followed | sugg not in follows.u => sugg in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u, s : User | some f : User | u != s && u -> f in follows && f -> s in follows && u -> s not in follows => u -> s in suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u: User | u.suggested in u.follows.follows => u.suggested not in u.follows all u:User | u not in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | u.suggested in none or ((u.suggested not in u.follows) and (u.suggested in u.follows.follows));1
dkZH6HJNQNLLDX6Aj;inv7;all u,u2,u3:User | u2 in u.follows and u3 in u2.follows and u3 not in u.follows and u != u2 and u != u3 implies u3 in u.suggested all u:User | u not in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u,s: User | s in u.suggested implies some u1: User | u1 in u.follows and s in u1.follows and u != s and u != u1;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User, sugg : u.suggested | u not in sugg && all uf : u.follows | uf not in sugg and sugg in u.follows.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u:User | u->u not in suggested all u1, u2, u3: User | u1 != u2 and u1!=u3 and u1->u2 in follows and u2->u3 in follows and u1->u3 not in follows <=> u1->u3 in suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1:User, u2:User | u1 -> u2 not in follows implies u1 -> u2 in suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | some s : User | s in u.suggested implies (s in u.follows.follows and s not in u.follows and u not in s.follows);1
dkZH6HJNQNLLDX6Aj;inv7;all x : User | all y : User | (x != y) implies y not in x.follows and y in x.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | u.follows not in u.suggested and u not in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u3:User | u1->u3 in suggested => (some u2:User | u1->u2 in follows and u2->u3 in follows and u1->u3 not in follows and u1!=u2 and u2!=u3);1
dkZH6HJNQNLLDX6Aj;inv7;all x : User | suggested.x not in follows.x and suggested.x in follows.follows.x and x not in suggested.x;1
dkZH6HJNQNLLDX6Aj;inv7;all u1,u2 : User | (u1 != u2 and u2 in u1.suggested) implies (u2 not in u1.follows and u1 != u2 and (all u3 : User | u3 in u2.follows and u1 in u3.follows and u3 != u2 and u3 != u1));1
dkZH6HJNQNLLDX6Aj;inv7;all u: User | u.suggested = (u.follows.follows - u.follows) - u.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u, v : User | u->v in suggested iff ( some z : User | z->v in follows and u->z in follows and u->v not in follows);1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | all s: u.suggested | some f: u.follows | s in f.follows and no u.follows & s;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | all s : u.suggested | s in u.follows.follows and s not in u.follows and s not in follows.s;1
dkZH6HJNQNLLDX6Aj;inv7;all u:User | u.suggested = (User-u.follows) + u.follows.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all x, y : User | x in y.suggested implies x not in y.follows and one z: User | z in x.follows and y in z.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u : User | all u_f : follows.u | all others : follows.u_f | others in suggested.u => others not in follows.u;1
dkZH6HJNQNLLDX6Aj;inv7;all u:User, x:User-u, z:User-x| u->z in suggested and u->x in follows implies x->z in follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u,u2,u3:User | u2 in u.follows and u3 in u2.follows and u3 not in u.follows and u != u2 and u != u3 implies u3 in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u2, u3 : User | ((u1 in follows.u2) && (u2 in follows.u3)) implies (u1 in suggested.u2);1
dkZH6HJNQNLLDX6Aj;inv7;all disj u,uu: User-Influencer| u in uu.follows.follows and u not in uu.follows and u not in Influencer => u in uu.suggested all u:User | u not in u.suggested all i: Influencer, u: User |i not in u.suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u1, u3:User | u1->u3 in suggested <=> (some u2:User | u1->u2 in follows and u2->u3 in follows and u1->u3 not in follows and u2!=u1 ) all u:User | u->u not in suggested;1
dkZH6HJNQNLLDX6Aj;inv7;all u: User, s: User | some f: User | u->s in suggested implies (u->f in follows and f->s in follows);1
dkZH6HJNQNLLDX6Aj;inv7;all u,u1,u2:User | u1 in suggested.u implies u1 in u2.follows and u2 in u.follows;1
dkZH6HJNQNLLDX6Aj;inv7;all u:User | all b:u.suggested | b in u.follows.follows implies b not in u.follows;1
